log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
data_analysis__tier9_exploratory_scan__t9_scan_loss90__run3__2dd474e9.json,2dd474e9,data_analysis,3,tier9_exploratory_scan,t9_scan_loss90,critical_threshold_scan,0,0,0,90,,,,,False,1,0,126.3,99,,1,False,2,1,5,heuristic,0,3
data_analysis__tier9_exploratory_scan__t9_scan_loss95__run1__c83174c6.json,c83174c6,data_analysis,1,tier9_exploratory_scan,t9_scan_loss95,critical_threshold_scan,0,0,0,95,,,,,False,1,0,9.25,99,,1,False,2,0,5,heuristic,0,3
data_analysis__tier9_exploratory_scan__t9_scan_loss95__run2__25ec1083.json,25ec1083,data_analysis,2,tier9_exploratory_scan,t9_scan_loss95,critical_threshold_scan,0,0,0,95,,,,,False,1,0,133.41,99,,1,False,2,1,5,heuristic,0,3
data_analysis__tier9_exploratory_scan__t9_scan_loss95__run3__c67904ed.json,c67904ed,data_analysis,3,tier9_exploratory_scan,t9_scan_loss95,critical_threshold_scan,0,0,0,95,,,,,False,1,0,137.5,99,,1,False,2,1,5,heuristic,0,3
data_analysis__tier9_exploratory_scan__t9_scan_loss99__run1__cb4a875f.json,cb4a875f,data_analysis,1,tier9_exploratory_scan,t9_scan_loss99,critical_threshold_scan,0,0,0,99,,,,,False,1,0,9.25,99,,1,False,2,0,5,heuristic,0,3
data_analysis__tier9_exploratory_scan__t9_scan_loss99__run2__22658b1b.json,22658b1b,data_analysis,2,tier9_exploratory_scan,t9_scan_loss99,critical_threshold_scan,0,0,0,99,,,,,False,1,0,9.24,99,,1,False,2,0,5,heuristic,0,3
data_analysis__tier9_exploratory_scan__t9_scan_loss99__run3__91e0d06f.json,91e0d06f,data_analysis,3,tier9_exploratory_scan,t9_scan_loss99,critical_threshold_scan,0,0,0,99,,,,,False,1,0,129.3,99,,1,False,2,1,5,heuristic,0,3
planning_decision__tier9_exploratory_scan__t9_scan_loss80__run1__79f5c63c.json,79f5c63c,planning_decision,1,tier9_exploratory_scan,t9_scan_loss80,critical_threshold_scan,0,0,0,80,,,,,False,1,0,252.5,126,,1,False,2,2,5,heuristic,0,3
planning_decision__tier9_exploratory_scan__t9_scan_loss80__run2__ac3a8766.json,ac3a8766,planning_decision,2,tier9_exploratory_scan,t9_scan_loss80,critical_threshold_scan,0,0,0,80,,,,,False,1,0,199.71,301,,1,False,2,1,5,heuristic,700,4
planning_decision__tier9_exploratory_scan__t9_scan_loss80__run3__f79e4af1.json,f79e4af1,planning_decision,3,tier9_exploratory_scan,t9_scan_loss80,critical_threshold_scan,0,0,0,80,,,,,True,3,0,54.28,157,5,5,True,0,0,0,heuristic,447,3
planning_decision__tier9_exploratory_scan__t9_scan_loss85__run1__6972f7d5.json,6972f7d5,planning_decision,1,tier9_exploratory_scan,t9_scan_loss85,critical_threshold_scan,0,0,0,85,,,,,False,1,0,417.59,277,,1,False,2,3,5,heuristic,605,4
planning_decision__tier9_exploratory_scan__t9_scan_loss85__run2__30fe52a5.json,30fe52a5,planning_decision,2,tier9_exploratory_scan,t9_scan_loss85,critical_threshold_scan,0,0,0,85,,,,,False,1,0,306.27,294,,1,False,2,2,5,heuristic,675,4
planning_decision__tier9_exploratory_scan__t9_scan_loss85__run3__6c1fd707.json,6c1fd707,planning_decision,3,tier9_exploratory_scan,t9_scan_loss85,critical_threshold_scan,0,0,0,85,,,,,False,1,0,255.45,126,,1,False,2,2,5,heuristic,0,3
planning_decision__tier9_exploratory_scan__t9_scan_loss90__run1__c6cc15bc.json,c6cc15bc,planning_decision,1,tier9_exploratory_scan,t9_scan_loss90,critical_threshold_scan,0,0,0,90,,,,,False,1,0,137.26,126,,1,False,2,1,5,heuristic,0,3
planning_decision__tier9_exploratory_scan__t9_scan_loss90__run2__7497895d.json,7497895d,planning_decision,2,tier9_exploratory_scan,t9_scan_loss90,critical_threshold_scan,0,0,0,90,,,,,False,1,0,9.24,126,,1,False,2,0,5,heuristic,0,3
planning_decision__tier9_exploratory_scan__t9_scan_loss90__run3__9d15a6f9.json,9d15a6f9,planning_decision,3,tier9_exploratory_scan,t9_scan_loss90,critical_threshold_scan,0,0,0,90,,,,,False,1,0,9.22,126,,1,False,2,0,5,heuristic,0,3
planning_decision__tier9_exploratory_scan__t9_scan_loss95__run1__6cbb0169.json,6cbb0169,planning_decision,1,tier9_exploratory_scan,t9_scan_loss95,critical_threshold_scan,0,0,0,95,,,,,False,1,0,254.46,126,,1,False,2,2,5,heuristic,0,3
planning_decision__tier9_exploratory_scan__t9_scan_loss95__run2__732b5d29.json,732b5d29,planning_decision,2,tier9_exploratory_scan,t9_scan_loss95,critical_threshold_scan,0,0,0,95,,,,,False,1,0,9.25,126,,1,False,2,0,5,heuristic,0,3
planning_decision__tier9_exploratory_scan__t9_scan_loss95__run3__c219e467.json,c219e467,planning_decision,3,tier9_exploratory_scan,t9_scan_loss95,critical_threshold_scan,0,0,0,95,,,,,False,1,0,9.23,126,,1,False,2,0,5,heuristic,0,3
planning_decision__tier9_exploratory_scan__t9_scan_loss99__run1__01a08352.json,01a08352,planning_decision,1,tier9_exploratory_scan,t9_scan_loss99,critical_threshold_scan,0,0,0,99,,,,,False,1,0,126.29,126,,1,False,2,1,5,heuristic,0,3
planning_decision__tier9_exploratory_scan__t9_scan_loss99__run2__79e1f721.json,79e1f721,planning_decision,2,tier9_exploratory_scan,t9_scan_loss99,critical_threshold_scan,0,0,0,99,,,,,False,1,0,9.25,126,,1,False,2,0,5,heuristic,0,3
planning_decision__tier9_exploratory_scan__t9_scan_loss99__run3__e846be8b.json,e846be8b,planning_decision,3,tier9_exploratory_scan,t9_scan_loss99,critical_threshold_scan,0,0,0,99,,,,,False,1,0,9.23,126,,1,False,2,0,5,heuristic,0,3
research_summary__tier9_exploratory_scan__t9_scan_loss80__run1__8e8a8e32.json,8e8a8e32,research_summary,1,tier9_exploratory_scan,t9_scan_loss80,critical_threshold_scan,0,0,0,80,,,,,False,2,0,758.16,945,,2,False,2,3,6,heuristic,622,9
research_summary__tier9_exploratory_scan__t9_scan_loss80__run2__2767e853.json,2767e853,research_summary,2,tier9_exploratory_scan,t9_scan_loss80,critical_threshold_scan,0,0,0,80,,,,,False,5,1,575.5,747,3,2,False,2,3,6,heuristic,569,8
research_summary__tier9_exploratory_scan__t9_scan_loss80__run3__98960306.json,98960306,research_summary,3,tier9_exploratory_scan,t9_scan_loss80,critical_threshold_scan,0,0,0,80,,,,,True,3,0,227.51,367,4,4,True,0,1,2,heuristic,619,5
