log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
planning_decision__tier8_fixed_timeout__fixed_long_timeout__t8_loss70__run5__e3be8b21.json,e3be8b21,planning_decision,5,tier8_fixed_timeout__fixed_long_timeout,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,180.07,274,5,5,True,0,0,0,heuristic,778,3
planning_decision__tier8_fixed_timeout__fixed_long_timeout__t8_loss75__run1__ce5d553c.json,ce5d553c,planning_decision,1,tier8_fixed_timeout__fixed_long_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,1076.77,300,5,5,True,0,0,0,heuristic,890,3
planning_decision__tier8_fixed_timeout__fixed_long_timeout__t8_loss75__run2__10bdc426.json,10bdc426,planning_decision,2,tier8_fixed_timeout__fixed_long_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,6,1,2049.3,522,5,5,True,0,0,1,heuristic,515,6
planning_decision__tier8_fixed_timeout__fixed_long_timeout__t8_loss75__run3__e73aaf67.json,e73aaf67,planning_decision,3,tier8_fixed_timeout__fixed_long_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,447.9,266,5,5,True,0,0,0,heuristic,806,3
planning_decision__tier8_fixed_timeout__fixed_long_timeout__t8_loss75__run4__e5589d71.json,e5589d71,planning_decision,4,tier8_fixed_timeout__fixed_long_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,123.92,276,5,5,True,0,0,0,heuristic,861,3
planning_decision__tier8_fixed_timeout__fixed_long_timeout__t8_loss75__run5__c5018f19.json,c5018f19,planning_decision,5,tier8_fixed_timeout__fixed_long_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,240.22,283,5,5,True,0,0,0,heuristic,849,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss65__run1__c3c71889.json,c3c71889,research_summary,1,tier8_fixed_timeout__fixed_long_timeout,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,268.5,413,5,5,True,0,0,0,heuristic,1427,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss65__run2__a15a7145.json,a15a7145,research_summary,2,tier8_fixed_timeout__fixed_long_timeout,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,239.03,375,5,4,True,0,0,0,heuristic,1289,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss65__run3__741c0bc4.json,741c0bc4,research_summary,3,tier8_fixed_timeout__fixed_long_timeout,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,249.93,389,5,5,True,0,0,0,heuristic,1346,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss65__run4__b9dccd59.json,b9dccd59,research_summary,4,tier8_fixed_timeout__fixed_long_timeout,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,401.07,277,5,4,True,0,0,0,heuristic,927,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss65__run5__d0278088.json,d0278088,research_summary,5,tier8_fixed_timeout__fixed_long_timeout,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,263.17,220,5,3,False,0,0,0,heuristic,660,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss70__run1__008d6c7d.json,008d6c7d,research_summary,1,tier8_fixed_timeout__fixed_long_timeout,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,249.73,303,5,3,False,0,0,0,heuristic,1000,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss70__run2__f96d0130.json,f96d0130,research_summary,2,tier8_fixed_timeout__fixed_long_timeout,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,301.78,285,5,3,False,0,0,0,heuristic,953,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss70__run3__d89d7bd1.json,d89d7bd1,research_summary,3,tier8_fixed_timeout__fixed_long_timeout,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,250.85,223,5,3,False,0,0,0,heuristic,715,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss70__run4__09a5fcf4.json,09a5fcf4,research_summary,4,tier8_fixed_timeout__fixed_long_timeout,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,285.91,259,5,5,True,0,0,0,heuristic,844,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss70__run5__78a72bbb.json,78a72bbb,research_summary,5,tier8_fixed_timeout__fixed_long_timeout,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,275.98,276,5,3,False,0,0,0,heuristic,922,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss75__run1__96e5614e.json,96e5614e,research_summary,1,tier8_fixed_timeout__fixed_long_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,510.02,259,5,4,True,0,0,0,heuristic,824,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss75__run2__5a22d734.json,5a22d734,research_summary,2,tier8_fixed_timeout__fixed_long_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,1369.99,354,5,3,False,0,0,0,heuristic,1183,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss75__run3__0111bc37.json,0111bc37,research_summary,3,tier8_fixed_timeout__fixed_long_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,301.25,425,5,4,True,0,0,0,heuristic,1462,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss75__run4__b9fb7dfc.json,b9fb7dfc,research_summary,4,tier8_fixed_timeout__fixed_long_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,666.61,293,5,3,False,0,0,0,heuristic,938,3
research_summary__tier8_fixed_timeout__fixed_long_timeout__t8_loss75__run5__1421396f.json,1421396f,research_summary,5,tier8_fixed_timeout__fixed_long_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,743.01,374,5,5,True,0,0,0,heuristic,1260,3
