log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
planning_decision__tier7_ingress__both__t7in_loss75__run1__1ba4d72e.json,1ba4d72e,planning_decision,1,tier7_ingress__both,t7in_loss75,ingress_subset,0,0,0,75,,,,,False,1,0,584.25,126,,1,False,2,1,5,heuristic,0,3
planning_decision__tier7_ingress__both__t7in_loss75__run2__8f12ef38.json,8f12ef38,planning_decision,2,tier7_ingress__both,t7in_loss75,ingress_subset,0,0,0,75,,,,,False,1,0,294.09,126,,1,False,2,1,5,heuristic,0,3
planning_decision__tier7_ingress__both__t7in_loss75__run3__9af79cbf.json,9af79cbf,planning_decision,3,tier7_ingress__both,t7in_loss75,ingress_subset,0,0,0,75,,,,,False,1,0,529.53,126,,1,False,2,2,5,heuristic,0,3
planning_decision__tier7_ingress__both__t7in_loss75__run4__0f402926.json,0f402926,planning_decision,4,tier7_ingress__both,t7in_loss75,ingress_subset,0,0,0,75,,,,,False,1,0,272.38,126,,1,False,2,1,5,heuristic,0,3
planning_decision__tier7_ingress__both__t7in_loss75__run5__e3050ac5.json,e3050ac5,planning_decision,5,tier7_ingress__both,t7in_loss75,ingress_subset,0,0,0,75,,,,,False,1,0,36.04,126,,1,False,2,0,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_baseline__run1__8c1a1a8f.json,8c1a1a8f,research_summary,1,tier7_ingress__both,t7in_baseline,ingress_subset,0,0,0,0,,,,,False,1,0,1090.18,99,,1,False,2,3,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_baseline__run2__b370b2de.json,b370b2de,research_summary,2,tier7_ingress__both,t7in_baseline,ingress_subset,0,0,0,0,,,,,False,1,0,1090.36,99,,1,False,2,3,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_baseline__run3__0d323157.json,0d323157,research_summary,3,tier7_ingress__both,t7in_baseline,ingress_subset,0,0,0,0,,,,,True,3,0,580.23,335,5,5,True,0,1,2,heuristic,1011,4
research_summary__tier7_ingress__both__t7in_baseline__run4__b19985e3.json,b19985e3,research_summary,4,tier7_ingress__both,t7in_baseline,ingress_subset,0,0,0,0,,,,,False,3,1,1552.32,259,3,4,True,2,3,6,heuristic,567,5
research_summary__tier7_ingress__both__t7in_baseline__run5__6f2f6224.json,6f2f6224,research_summary,5,tier7_ingress__both,t7in_baseline,ingress_subset,0,0,0,0,,,,,True,3,0,187.88,210,5,3,False,0,0,0,heuristic,642,3
