log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
coding_task__tier1_loss_cliff__main_loss_loss55__run3__ca27182f.json,ca27182f,coding_task,3,tier1_loss_cliff,main_loss_loss55,main_effect,0,0,0,55,,loss,,,True,3,0,236.46,337,5,5,True,0,0,0,heuristic,1149,3
coding_task__tier1_loss_cliff__main_loss_loss55__run4__ae9a9290.json,ae9a9290,coding_task,4,tier1_loss_cliff,main_loss_loss55,main_effect,0,0,0,55,,loss,,,True,3,0,89.9,236,5,5,True,0,0,0,heuristic,732,3
coding_task__tier1_loss_cliff__main_loss_loss55__run5__bcf54669.json,bcf54669,coding_task,5,tier1_loss_cliff,main_loss_loss55,main_effect,0,0,0,55,,loss,,,True,3,0,243.36,320,5,5,True,0,0,0,heuristic,1053,3
coding_task__tier1_loss_cliff__main_loss_loss60__run1__c158be43.json,c158be43,coding_task,1,tier1_loss_cliff,main_loss_loss60,main_effect,0,0,0,60,,loss,,,True,3,0,123.56,320,5,5,True,0,0,0,heuristic,1059,3
coding_task__tier1_loss_cliff__main_loss_loss60__run2__c0711bbe.json,c0711bbe,coding_task,2,tier1_loss_cliff,main_loss_loss60,main_effect,0,0,0,60,,loss,,,True,3,0,188.65,316,5,5,True,0,0,0,heuristic,1065,3
coding_task__tier1_loss_cliff__main_loss_loss60__run3__ad27947d.json,ad27947d,coding_task,3,tier1_loss_cliff,main_loss_loss60,main_effect,0,0,0,60,,loss,,,True,3,0,102.7,254,5,5,True,0,0,0,heuristic,813,3
coding_task__tier1_loss_cliff__main_loss_loss60__run4__7ccd1524.json,7ccd1524,coding_task,4,tier1_loss_cliff,main_loss_loss60,main_effect,0,0,0,60,,loss,,,True,3,0,371.68,352,5,5,True,0,0,0,heuristic,1212,3
coding_task__tier1_loss_cliff__main_loss_loss60__run5__3d61d80a.json,3d61d80a,coding_task,5,tier1_loss_cliff,main_loss_loss60,main_effect,0,0,0,60,,loss,,,True,3,0,226.81,307,5,5,True,0,0,0,heuristic,989,3
coding_task__tier1_loss_cliff__main_loss_loss65__run1__aa7d8911.json,aa7d8911,coding_task,1,tier1_loss_cliff,main_loss_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,372.15,288,5,5,True,0,0,0,heuristic,935,3
coding_task__tier1_loss_cliff__main_loss_loss65__run2__aa4f83c2.json,aa4f83c2,coding_task,2,tier1_loss_cliff,main_loss_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,528.27,280,5,5,True,0,0,2,heuristic,779,4
