log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
data_analysis__tier8_fixed_timeout__none__t8_loss70__run5__e4ba8bab.json,e4ba8bab,data_analysis,5,tier8_fixed_timeout__none,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,386.93,632,5,5,True,0,0,0,heuristic,2290,3
data_analysis__tier8_fixed_timeout__none__t8_loss75__run1__d83bcc14.json,d83bcc14,data_analysis,1,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,933.91,638,5,5,True,0,0,0,heuristic,2341,3
data_analysis__tier8_fixed_timeout__none__t8_loss75__run2__c5ef1bc1.json,c5ef1bc1,data_analysis,2,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,425.22,535,5,5,True,0,0,0,heuristic,1921,3
data_analysis__tier8_fixed_timeout__none__t8_loss75__run3__fb1b7c89.json,fb1b7c89,data_analysis,3,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,231.87,522,5,5,True,0,0,0,heuristic,1869,3
data_analysis__tier8_fixed_timeout__none__t8_loss75__run4__4050112a.json,4050112a,data_analysis,4,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,544.88,531,5,5,True,0,0,0,heuristic,1890,3
data_analysis__tier8_fixed_timeout__none__t8_loss75__run5__a7bd8f62.json,a7bd8f62,data_analysis,5,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,251.4,587,5,5,True,0,0,0,heuristic,2123,3
planning_decision__tier8_fixed_timeout__none__t8_loss65__run1__286d7d4d.json,286d7d4d,planning_decision,1,tier8_fixed_timeout__none,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,142.45,269,5,5,True,0,0,0,heuristic,703,3
planning_decision__tier8_fixed_timeout__none__t8_loss65__run2__750f5684.json,750f5684,planning_decision,2,tier8_fixed_timeout__none,t8_loss65,main_effect,0,0,0,65,,loss,,,True,6,1,848.47,775,5,5,True,0,0,1,heuristic,1804,6
planning_decision__tier8_fixed_timeout__none__t8_loss65__run3__7eec6d07.json,7eec6d07,planning_decision,3,tier8_fixed_timeout__none,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,237.06,297,5,5,True,0,0,0,heuristic,936,3
planning_decision__tier8_fixed_timeout__none__t8_loss65__run4__29eb277b.json,29eb277b,planning_decision,4,tier8_fixed_timeout__none,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,194.37,197,5,5,True,0,0,0,heuristic,557,3
