log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
coding_task__r06_m04__sideA__three_day_tournament__factorial_delay_jitter__run1__87b648c7.json,87b648c7,coding_task,1,three_day_tournament,factorial_delay_jitter,factorial,300,300,30,0,,,r06_m04,A,True,3,0,135.87,323,5,5,True,0,0,0,heuristic,1095,3
coding_task__r06_m04__sideB__three_day_tournament__factorial_delay_loss__run1__3c5e3850.json,3c5e3850,coding_task,1,three_day_tournament,factorial_delay_loss,factorial,300,300,0,5,,,r06_m04,B,True,3,0,124.65,313,5,5,True,0,0,0,heuristic,1054,3
coding_task__r07_m01__sideA__three_day_tournament__factorial_baseline__run1__42c03eea.json,42c03eea,coding_task,1,three_day_tournament,factorial_baseline,factorial,0,0,0,0,,,r07_m01,A,True,3,0,99.25,303,5,5,True,0,0,0,heuristic,1009,3
coding_task__r07_m01__sideB__three_day_tournament__factorial_jitter__run1__5af98037.json,5af98037,coding_task,1,three_day_tournament,factorial_jitter,factorial,50,0,30,0,,,r07_m01,B,True,3,0,104.17,283,5,5,True,0,0,0,heuristic,939,3
coding_task__r07_m02__sideA__three_day_tournament__factorial_loss__run1__5a56060b.json,5a56060b,coding_task,1,three_day_tournament,factorial_loss,factorial,0,0,0,5,,,r07_m02,A,True,3,0,110.58,324,5,5,True,0,0,0,heuristic,1094,3
coding_task__r07_m02__sideB__three_day_tournament__factorial_delay_loss_jitter__run1__217cbf0e.json,217cbf0e,coding_task,1,three_day_tournament,factorial_delay_loss_jitter,factorial,300,300,30,5,,,r07_m02,B,True,3,0,141.92,271,5,5,True,0,0,0,heuristic,882,3
coding_task__r07_m03__sideA__three_day_tournament__factorial_loss_jitter__run1__0bf0b298.json,0bf0b298,coding_task,1,three_day_tournament,factorial_loss_jitter,factorial,50,0,30,5,,,r07_m03,A,True,3,0,159.62,308,5,5,True,0,0,0,heuristic,959,3
coding_task__r07_m03__sideB__three_day_tournament__factorial_delay_loss__run1__9f1a1a17.json,9f1a1a17,coding_task,1,three_day_tournament,factorial_delay_loss,factorial,300,300,0,5,,,r07_m03,B,True,3,0,100.41,256,5,5,True,0,0,0,heuristic,823,3
coding_task__r07_m04__sideA__three_day_tournament__factorial_delay__run1__54b20a55.json,54b20a55,coding_task,1,three_day_tournament,factorial_delay,factorial,300,300,0,0,,,r07_m04,A,True,3,0,173.08,292,5,4,True,0,0,0,heuristic,966,3
coding_task__r07_m04__sideB__three_day_tournament__factorial_delay_jitter__run1__811294db.json,811294db,coding_task,1,three_day_tournament,factorial_delay_jitter,factorial,300,300,30,0,,,r07_m04,B,True,3,0,107.57,270,5,5,True,0,0,0,heuristic,876,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run10__76c6fbec.json,76c6fbec,coding_task,10,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,140.79,261,5,5,True,0,0,0,heuristic,830,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run11__305eea4d.json,305eea4d,coding_task,11,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,130.87,245,5,4,True,0,0,0,heuristic,762,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run12__f43604d9.json,f43604d9,coding_task,12,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,132.28,302,5,5,True,0,0,0,heuristic,1010,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run13__9149df7f.json,9149df7f,coding_task,13,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,135.39,300,5,5,True,0,0,0,heuristic,975,3
